x,y,z,gt
-8.920624,2.72966,2.9954834,sit
2.198349,8.289764,4.3433685,sit
2.326889,8.1493225,4.3766937,sit
2.1578827,8.337372,4.2410126,sit
2.0031586,8.401642,3.9958344,sit
2.3173676,8.13028,4.3814545,sit
2.255478,8.201691,4.300522,sit
1.9769745,8.377838,4.0363007,sit
-8.711151,2.6677704,3.0335693,sit
2.2292938,8.173126,4.340988,sit
1.8484344,8.373077,4.300522,sit
1.8270111,8.38974,4.088669,sit
2.1769257,8.19931,4.3243256,sit
1.8984222,8.551605,3.698288,sit
2.0031586,8.38974,4.03154,sit
1.9412689,8.437347,4.1005707,sit
2.2150116,8.189789,4.4195404,sit
-1.058258,6.6763153,6.8945313,sit
2.0912323,8.415924,4.193405,sit
2.2459564,8.177887,4.274338,sit
1.967453,8.458771,3.9910736,sit
2.2340546,8.182648,4.3624115,sit
1.81987,8.4635315,4.0410614,sit
2.0650482,8.280243,4.1767426,sit
2.1436005,8.251678,4.236252,sit
2.1840668,8.2326355,4.300522,sit
1.8984222,8.52066,3.762558,sit
2.2602386,8.13028,4.448105,sit
1.7460785,8.577789,3.9315643,sit
2.2578583,8.139801,4.3814545,sit
2.2578583,8.156464,4.3505096,sit
1.9698334,8.406403,4.0220184,sit
2.2745209,8.180267,4.276718,sit
3.4644098,-7.6243353,4.63697,sit
1.8270111,8.530182,3.6887665,sit
2.2745209,8.206451,4.383835,sit
1.88414,8.370697,4.262436,sit
1.8151093,8.506378,3.9506073,sit
-1.0296936,6.8119965,6.789795,sit
2.198349,8.151703,4.345749,sit
1.5413666,8.444489,4.050583,sit
2.2459564,8.220734,4.474289,sit
2.3364105,8.1683655,4.3743134,sit
2.2649994,8.139801,4.4147797,sit
2.2530975,8.204071,4.386215,sit
2.160263,8.142181,4.300522,sit
2.160263,8.308807,4.2862396,sit
2.0079193,8.38974,4.1386566,sit
1.9317474,8.482574,4.0101166,sit
2.1935883,8.158844,4.436203,sit
2.3149872,8.201691,4.3314667,sit
2.3530731,8.206451,4.236252,sit
2.2269135,8.306427,4.2481537,sit
3.4997244,-7.677606,4.7135844,sit
1.8555756,8.3159485,4.050583,sit
2.1935883,8.182648,4.2671967,sit
1.9174652,8.404022,4.072006,sit
2.2316742,8.173126,4.3552704,sit
2.2411957,8.208832,4.3505096,sit
2.2602386,8.187408,4.340988,sit
2.2459564,8.285004,4.3100433,sit
2.172165,8.270721,4.3814545,sit
3.878891,6.3902283,7.528305,sit
-3.9641995,-7.94037,3.554791,sit
2.2197723,8.237396,4.2862396,sit
2.1269379,8.382599,4.1767426,sit
2.2769012,8.1683655,4.3957367,sit
2.3887787,8.115997,4.4528656,sit
2.2126312,8.19693,4.326706,sit
3.4201171,-7.740454,4.383185,sit
2.134079,8.308807,4.2600555,sit
2.236435,8.127899,4.307663,sit
3.3674448,-7.8954787,4.3197384,sit
2.2292938,8.225494,4.2648163,sit
2.2649994,8.318329,4.2291107,sit
2.3126068,8.1683655,4.4385834,sit
2.153122,8.254059,4.410019,sit
2.2340546,8.19693,4.314804,sit
2.3245087,8.058868,4.450485,sit
1.9341278,8.575409,3.6625824,sit
2.3316498,8.173126,4.026779,sit
2.2649994,8.227875,4.2933807,sit
2.2483368,8.19931,4.371933,sit
2.172165,8.230255,4.2481537,sit
2.1888275,8.225494,4.205307,sit
1.8698578,8.608734,3.7839813,sit
2.2864227,8.139801,4.364792,sit
2.2269135,8.165985,4.5742645,sit
2.20549,8.19693,4.3124237,sit
2.2459564,8.244537,4.255295,sit
2.107895,8.311188,4.2933807,sit
1.8531952,8.589691,3.7958832,sit
2.3483124,8.137421,4.371933,sit
2.2602386,8.230255,4.436203,sit
-4.0174704,-7.9278,3.5625722,sit
1.903183,8.549225,3.7601776,sit
2.255478,8.1683655,4.302902,sit
2.217392,8.242157,4.1886444,sit
2.2031097,8.161224,4.3505096,sit
1.903183,8.473053,3.8577728,sit
3.430891,-7.7997108,4.334702,sit
2.1864471,8.3159485,4.269577,sit
2.1816864,7.961273,4.467148,sit
1.9626923,8.318329,4.2719574,sit
2.300705,8.127899,4.2981415,sit
2.2483368,8.32785,4.3552704,sit
2.14122,8.073151,4.379074,sit
2.2769012,8.07077,4.6432953,sit
1.8603363,8.544464,3.672104,sit
1.8151093,8.658722,3.698288,sit
2.2911835,8.13028,4.3885956,sit
3.5553896,-7.6883802,4.519056,sit
2.2340546,8.239777,4.321945,sit
1.9936371,8.45163,4.088669,sit
2.0626678,8.308807,4.167221,sit
2.0912323,8.45163,3.9791718,sit
2.198349,8.256439,4.302902,sit
2.2935638,8.156464,4.41716,sit
2.2602386,8.106476,4.390976,sit
3.3931823,-7.815273,4.781221,sit
2.345932,8.125519,4.486191,sit
2.1888275,8.273102,4.238632,sit
2.345932,8.177887,4.2981415,sit
2.0102997,8.556366,4.0672455,sit
2.1650238,8.235016,4.219589,sit
2.2031097,8.19693,4.3695526,sit
2.095993,8.373077,4.1005707,sit
1.8603363,8.449249,4.0029755,sit
2.2292938,8.123138,4.2100677,sit
2.2197723,8.220734,4.3695526,sit
2.1507416,8.213593,4.2457733,sit
2.2388153,8.223114,4.3171844,sit
2.1055145,8.311188,4.171982,sit
2.2388153,8.142181,4.333847,sit
1.986496,8.26358,4.302902,sit
2.2602386,8.170746,4.402878,sit
1.9269867,8.594452,3.717331,sit
2.2316742,8.206451,4.379074,sit
1.8912811,8.561127,3.7316132,sit
2.2649994,8.237396,4.319565,sit
2.0602875,8.158844,4.5671234,sit
2.2864227,8.144562,4.276718,sit
2.3054657,8.173126,4.3695526,sit
2.2459564,8.161224,4.405258,sit
2.2530975,8.173126,4.3433685,sit
2.3316498,8.189789,4.274338,sit
2.0150604,8.446869,4.1243744,sit
1.9722137,8.208832,4.402878,sit
2.2007294,8.163605,4.3814545,sit
2.1102753,8.311188,4.171982,sit
2.2983246,8.042206,4.3933563,sit
2.1674042,8.25882,4.3552704,sit
-8.749237,2.60112,2.9597778,sit
2.2959442,7.9755554,4.295761,sit
2.2031097,8.235016,4.2671967,sit
2.243576,8.163605,4.2862396,sit
2.2388153,8.208832,4.3885956,sit
1.8698578,8.599213,3.6483002,sit
1.986496,8.185028,4.4457245,sit
2.2769012,8.227875,4.3505096,sit
2.153122,8.332611,4.129135,sit
2.3173676,8.089813,4.3885956,sit
2.1483612,8.270721,4.2910004,sit
2.2459564,8.215973,4.3624115,sit
1.9365082,8.589691,3.6554413,sit
2.2864227,8.165985,4.2981415,sit
-3.9414546,-7.9966335,3.567959,sit
3.4608185,-7.7548194,4.373009,sit
1.865097,8.568268,3.6649628,sit
2.0650482,8.299286,4.1053314,sit
2.2578583,8.211212,4.402878,sit
2.2649994,8.206451,4.3362274,sit
1.8127289,8.589691,3.6268768,sit
1.8460541,8.349274,4.3124237,sit
2.2007294,8.0850525,4.1957855,sit
2.0864716,8.251678,4.186264,sit
1.9888763,8.382599,4.16008,sit
1.800827,8.523041,3.9387054,sit
2.1126556,8.237396,4.3171844,sit
2.198349,8.204071,4.3481293,sit
2.262619,8.156464,4.4576263,sit
2.2221527,8.239777,4.3433685,sit
2.0269623,8.399261,4.0672455,sit
2.2316742,8.156464,4.3576508,sit
-1.0534973,6.6406097,6.8588257,sit
2.288803,8.285004,4.398117,sit
-4.012682,-7.926005,3.567959,sit
2.2578583,8.180267,4.383835,sit
2.0341034,8.239777,4.2100677,sit
1.9460297,8.313568,4.076767,sit
1.9936371,8.268341,4.2719574,sit
2.3221283,8.211212,4.3933563,sit
2.005539,8.465912,4.121994,sit
2.2031097,8.201691,4.4266815,sit
2.160263,8.254059,4.281479,sit
1.9579315,8.573029,3.660202,sit
1.8436737,8.606354,3.6744843,sit
2.3292694,8.113617,4.402878,sit
2.20549,8.096954,4.2076874,sit
2.172165,8.344513,4.2076874,sit
2.3126068,8.727753,3.8411102,sit
3.4374752,-7.6482773,4.622605,sit
2.2292938,8.104095,4.300522,sit
3.8295257,-7.5985975,4.445434,sit
2.288803,8.213593,4.3481293,sit
2.1293182,8.311188,4.217209,sit
2.2388153,8.268341,4.276718,sit
2.2340546,8.25882,4.2600555,sit
2.0745697,8.356415,4.238632,sit
1.7936859,8.542084,3.6959076,sit
2.0007782,8.444489,4.064865,sit
2.2983246,8.092194,4.386215,sit
2.236435,8.237396,4.386215,sit
2.160263,8.206451,4.333847,sit
2.2578583,8.180267,4.41716,sit
2.095993,8.087433,4.5885468,sit
2.2197723,8.268341,4.307663,sit
1.8270111,8.480194,4.007736,sit
2.2530975,8.173126,4.364792,sit
1.7675018,8.496857,3.9577484,sit
2.3149872,8.1493225,4.429062,sit
2.1483612,8.256439,4.1434174,sit
2.1459808,8.256439,4.1815033,sit
2.236435,8.204071,4.3576508,sit
2.3887787,8.175507,4.500473,sit
2.2530975,8.187408,4.2981415,sit
2.2292938,8.108856,4.4838104,sit
2.2864227,8.1683655,4.4076385,sit
2.2792816,8.19693,4.217209,sit
1.88414,8.4635315,3.9982147,sit
2.255478,8.25882,4.3624115,sit
1.8508148,8.437347,3.5626068,sit
3.7822402,-7.6267295,4.414908,sit
-8.818268,2.7010956,2.8121948,sit
2.0174408,8.346893,3.9648895,sit
2.3625946,8.189789,4.448105,sit
2.2649994,8.251678,4.2838593,sit
2.2197723,8.26358,4.2838593,sit
2.3411713,8.223114,4.3743134,sit
1.7556,8.575409,4.219589,sit
2.3768768,8.189789,4.569504,sit
-3.958214,-7.9445596,3.537433,sit
1.9722137,8.418304,3.853012,sit
2.2697601,8.177887,4.448105,sit
2.1697845,8.313568,4.2219696,sit
3.4081461,-7.85358,4.3400893,sit
2.2697601,8.19931,4.386215,sit
2.2292938,8.2612,4.360031,sit
2.2935638,8.144562,4.424301,sit
3.4201171,-7.8475947,4.292804,sit
3.4129345,-7.8853035,4.647744,sit
2.326889,8.1683655,4.35289,sit
2.307846,8.201691,4.4409637,sit
2.2102509,8.254059,4.2005463,sit
1.9079437,8.539703,3.8744354,sit
-4.0378213,-7.9541364,3.58412,sit
2.243576,8.106476,4.3933563,sit
1.781784,8.661102,3.6768646,sit
1.8127289,8.737274,3.6387787,sit
1.8889008,8.468292,3.6244965,sit
2.2507172,8.180267,4.3052826,sit
2.1578827,8.318329,4.2100677,sit
1.9793549,8.215973,4.390976,sit
4.601057,-6.649895,5.058948,sit
2.153122,8.330231,4.133896,sit
3.383007,-7.8206596,4.495114,sit
2.3149872,8.173126,4.4909515,sit
1.7794037,8.368317,3.974411,sit
2.0388641,8.311188,4.1196136,sit
2.1316986,8.265961,4.257675,sit
2.1959686,8.301666,4.3171844,sit
2.1816864,8.242157,4.3124237,sit
-3.9923313,-7.863157,3.5248635,sit
1.8960419,8.782501,3.550705,sit
2.2269135,8.19693,4.3885956,sit
2.3506927,8.075531,4.4004974,sit
1.8222504,8.396881,4.1386566,sit
2.1316986,8.173126,4.35289,sit
3.4219127,-7.81647,4.3688197,sit
1.9079437,8.551605,3.634018,sit
3.5122938,-7.6027875,4.565144,sit
1.8912811,8.532562,4.0101166,sit
2.2721405,8.280243,4.2648163,sit
1.9436493,8.537323,3.8030243,sit
2.3030853,8.192169,4.421921,sit
2.3030853,8.094574,4.4004974,sit
1.9722137,8.375458,4.0862885,sit
1.9412689,8.19931,4.4719086,sit
1.9198456,8.318329,4.0791473,sit
3.508104,-7.399879,4.6926355,sit
1.9079437,8.570648,3.7006683,sit
2.2578583,8.227875,4.3481293,sit
1.865097,8.280243,3.9791718,sit
1.9008026,8.592072,3.6078339,sit
2.1864471,8.285004,4.212448,sit
2.3102264,8.056488,4.3766937,sit
2.2316742,8.204071,4.2862396,sit
2.2697601,8.270721,4.3766937,sit
2.2935638,8.1683655,4.3814545,sit
2.2673798,8.201691,4.2933807,sit
2.2126312,8.242157,4.360031,sit
2.2269135,8.251678,4.319565,sit
2.1935883,8.211212,4.302902,sit
2.2697601,8.056488,4.5457,sit
2.3149872,8.165985,4.4457245,sit
2.2221527,8.208832,4.3052826,sit
2.024582,8.482574,4.1267548,sit
2.191208,8.235016,4.262436,sit
2.3435516,8.19931,4.390976,sit
1.8555756,8.6111145,3.672104,sit
2.1840668,8.187408,4.371933,sit
2.436386,8.156464,4.2148285,sit
2.3673553,8.125519,4.174362,sit
2.2388153,8.158844,4.443344,sit
2.1245575,8.113617,4.16008,sit
1.9555511,8.368317,4.1362762,sit
2.2411957,8.292145,4.2100677,sit
2.1316986,8.349274,4.171982,sit
2.2673798,8.187408,4.3576508,sit
-3.982156,-7.8589673,3.5817258,sit
2.2292938,8.182648,4.3243256,sit
2.0388641,8.287384,4.1386566,sit
2.2102509,8.161224,4.3124237,sit
2.3483124,8.19693,4.3505096,sit
2.2102509,8.213593,4.281479,sit
2.2864227,8.211212,4.340988,sit
2.3173676,8.096954,4.3695526,sit
1.8865204,8.289764,4.2481537,sit
1.9531708,8.370697,4.171982,sit
2.3435516,8.273102,4.379074,sit
2.2031097,8.268341,4.3362274,sit
2.0650482,8.308807,4.4528656,sit
3.5416229,-7.5447283,4.705205,sit
3.6164417,-7.657854,4.417302,sit
2.0840912,8.39212,4.114853,sit
1.8032074,8.482574,4.6885223,sit
2.153122,8.282623,4.1624603,sit
2.160263,8.220734,4.007736,sit
2.3792572,8.927704,4.0624847,sit
1.7889252,8.499237,3.9767914,sit
1.7603607,8.668243,3.8958588,sit
2.3030853,8.094574,4.236252,sit
2.198349,8.175507,4.3481293,sit
1.8436737,8.618256,3.8553925,sit
2.217392,8.158844,4.364792,sit
3.4045548,-8.016386,4.372411,sit
2.2911835,8.220734,4.319565,sit
1.8460541,8.449249,3.955368,sit
2.1935883,8.301666,4.2029266,sit
2.0031586,8.532562,4.005356,sit
2.3816376,8.175507,4.371933,sit
-4.1533413,-7.757812,3.7104142,sit
4.6764746,-6.467936,5.1529207,sit
2.172165,8.204071,4.2981415,sit
1.9817352,8.423065,3.9720306,sit
2.1316986,8.213593,4.300522,sit
2.0198212,8.320709,4.198166,sit
2.14122,8.182648,4.360031,sit
1.865097,8.551605,3.6387787,sit
1.903183,8.587311,3.6435394,sit
2.217392,8.301666,4.2790985,sit
3.4530375,-7.6351094,4.5860934,sit
2.1769257,8.239777,4.321945,sit
2.1459808,8.280243,4.2267303,sit
2.057907,8.189789,4.48143,sit
1.9246063,8.563507,3.6840057,sit
2.243576,8.118378,4.4790497,sit
2.1555023,8.268341,4.1886444,sit
3.4566288,-7.61416,4.6034513,sit
1.8460541,8.553986,3.698288,sit
2.005539,8.432587,4.069626,sit
3.7463272,-7.631518,4.425083,sit
3.365649,-7.833828,4.3676224,sit
1.9150848,8.449249,4.274338,sit
2.179306,8.208832,4.3671722,sit
2.1745453,8.32309,4.1648407,sit
3.6032736,-7.5866265,4.392163,sit
2.2530975,8.206451,4.28862,sit
3.526659,-7.6788034,4.6519337,sit
2.3030853,8.218353,4.3171844,sit
2.2031097,8.239777,4.238632,sit
2.2031097,8.218353,4.3290863,sit
2.0412445,8.213593,4.026779,sit
2.3054657,8.180267,4.3695526,sit
2.0531464,8.344513,4.2029266,sit
2.2983246,8.185028,4.3290863,sit
-4.0659533,-7.9427643,3.6236243,sit
1.9246063,8.52066,3.717331,sit
1.9174652,8.475433,4.1196136,sit
3.3572693,-7.727286,4.03004,sit
-4.995392,0.44450378,1.9433594,sit
1.9841156,8.461151,3.929184,sit
1.9246063,8.51828,3.974411,sit
-4.223372,-7.6650367,3.7355533,sit
2.2078705,8.13504,4.3933563,sit
2.3149872,8.235016,4.3814545,sit
2.3697357,8.189789,4.3314667,sit
1.9388885,8.496857,3.6173553,sit
2.2150116,8.242157,4.390976,sit
2.2697601,8.163605,4.300522,sit
-1.0201721,6.7405853,6.8635864,sit
3.4404678,-7.5590935,4.7339354,sit
2.2150116,8.239777,4.2862396,sit
1.9246063,8.58493,3.622116,sit
2.1888275,8.25882,4.3695526,sit
2.0650482,8.415924,4.050583,sit
1.9841156,8.19455,4.0482025,sit
3.4566288,-7.429208,4.7602715,sit
1.9174652,8.401642,4.0101166,sit
2.0174408,8.3802185,4.191025,sit
2.3364105,8.187408,4.4004974,sit
2.3102264,8.115997,4.467148,sit
1.8984222,8.287384,4.2410126,sit
3.719991,-7.6704235,4.460996,sit
2.14122,8.270721,4.2457733,sit
1.9317474,8.575409,3.7339935,sit
2.3102264,8.246918,4.2671967,sit
2.391159,8.13028,4.3933563,sit
2.0150604,8.363556,4.129135,sit
2.115036,8.235016,4.3314667,sit
2.2959442,8.101715,4.3552704,sit
1.7675018,8.470673,3.993454,sit
2.2150116,8.19455,4.2838593,sit
2.3221283,8.13504,4.360031,sit
2.0864716,8.313568,4.2862396,sit
3.4314895,-7.518392,4.6962266,sit
3.6493618,-7.6345105,4.409521,sit
2.1816864,8.2612,4.236252,sit
-3.980959,-7.8888946,3.5823243,sit
2.2483368,8.206451,4.3243256,sit
2.1745453,8.275482,4.2719574,sit
2.1578827,8.273102,4.364792,sit
2.01268,8.104095,4.4766693,sit
2.3221283,8.073151,4.41716,sit
2.2269135,8.206451,4.281479,sit
2.2673798,8.156464,4.3433685,sit
1.7913055,8.51828,4.133896,sit
1.8508148,8.265961,4.307663,sit
2.1650238,8.287384,4.3100433,sit
1.9293671,8.2969055,4.421921,sit
2.0269623,8.365936,4.155319,sit
3.2794578,-7.8104844,4.3041763,sit
2.2102509,8.220734,4.2981415,sit
1.9722137,8.508759,4.102951,sit
2.0531464,8.237396,4.0934296,sit
2.281662,8.32547,4.4266815,sit
2.107895,8.339752,4.1838837,sit
-1.0558777,6.692978,6.796936,sit
2.2316742,8.182648,4.2981415,sit
3.46022,-7.675811,4.532822,sit
2.345932,8.158844,4.314804,sit
2.0721893,8.32309,4.1576996,sit
2.2578583,8.1493225,4.269577,sit
2.1935883,8.237396,4.3171844,sit
2.2388153,8.215973,4.4314423,sit
2.2340546,8.208832,4.3505096,sit
2.2697601,8.182648,4.398117,sit
2.2792816,8.151703,4.4314423,sit
3.481768,-7.4842744,4.772841,sit
15.656708,-8.23909,4.1880493,sit
2.3697357,8.146942,4.443344,sit
1.9174652,8.38974,4.257675,sit
2.4078217,8.458771,4.4385834,sit
3.550601,-8.016386,4.1772833,sit
2.1578827,8.306427,4.238632,sit
2.3292694,7.7375183,4.198166,sit
2.0626678,8.415924,4.0339203,sit
2.2935638,8.1683655,4.4766693,sit
2.088852,8.484955,4.107712,sit
2.20549,8.2326355,4.2648163,sit
2.1769257,8.32547,4.2910004,sit
1.8603363,8.642059,3.6673431,sit
2.1959686,8.192169,4.3552704,sit
-3.9677908,-7.9385743,3.518878,sit
2.2340546,8.127899,4.3957367,sit
1.7317963,8.625397,3.6387787,sit
2.2697601,8.13028,4.340988,sit
2.3506927,8.156464,4.2838593,sit
2.2578583,8.19693,4.307663,sit
2.1174164,8.294525,4.2671967,sit
2.2411957,8.163605,4.3552704,sit
2.2507172,8.182648,4.3290863,sit
3.4374752,-7.654263,4.5926776,sit
2.2578583,8.330231,4.236252,sit
3.4476504,-7.5866265,4.6142254,sit
2.2197723,8.294525,4.3362274,sit
2.1055145,8.249298,4.257675,sit
2.384018,8.023163,4.5028534,sit
1.8508148,8.401642,4.1005707,sit
2.1626434,8.244537,4.179123,sit
3.5098996,-7.602189,4.6016555,sit
2.2983246,8.0850525,4.410019,sit
2.2483368,8.175507,4.4147797,sit
-8.823029,2.8105927,3.069275,sit
2.2840424,8.123138,4.3124237,sit
1.6222992,8.746796,3.9577484,sit
2.0102997,8.19693,4.1815033,sit
2.1626434,8.187408,4.2910004,sit
-8.908722,2.7963104,3.0073853,sit
2.1816864,8.227875,4.386215,sit
1.9793549,8.477814,3.8363495,sit
2.2316742,8.142181,4.3624115,sit
2.2507172,8.118378,4.321945,sit
3.7307649,-7.6069775,4.401141,sit
1.9460297,8.361176,4.114853,sit
2.3578339,8.082672,4.4957123,sit
1.9174652,8.458771,4.2481537,sit
1.800827,8.399261,4.03154,sit
2.364975,8.163605,4.2671967,sit
2.2292938,8.101715,4.379074,sit
2.326889,8.225494,4.148178,sit
2.2221527,8.180267,4.443344,sit
-8.789703,2.6035004,2.9383545,sit
2.1197968,8.104095,4.5147552,sit
2.2673798,8.173126,4.28862,sit
2.2673798,8.235016,4.379074,sit
2.134079,8.246918,4.243393,sit
2.255478,8.1683655,4.360031,sit
2.1578827,8.306427,4.205307,sit
2.1197968,8.19693,4.1886444,sit
3.4141316,-7.6105685,4.6417584,sit
2.243576,8.120758,4.3290863,sit
1.8032074,8.551605,3.9958344,sit
1.9936371,8.211212,3.9910736,sit
2.2197723,8.2326355,4.3100433,sit
2.4435272,8.06839,4.4266815,sit
1.9698334,8.370697,4.0363007,sit
2.2721405,8.180267,4.469528,sit
2.1626434,8.19693,4.360031,sit
1.8032074,8.45163,4.276718,sit
1.8270111,8.3159485,4.281479,sit
1.9983978,8.077911,4.667099,sit
2.3578339,8.120758,4.4409637,sit
2.2507172,8.165985,4.371933,sit
2.20549,8.206451,4.2481537,sit
2.2150116,8.173126,4.4909515,sit
2.0269623,8.411163,3.7982635,sit
4.7135844,-6.469133,5.0996494,sit
2.262619,8.161224,4.4385834,sit
3.7954082,-7.5650787,4.4981065,sit
4.731541,-6.4763155,5.1361613,sit
1.8484344,8.58017,3.7792206,sit
1.9603119,8.492096,4.088669,sit
2.3221283,8.275482,4.3124237,sit
1.9555511,8.508759,4.000595,sit
2.3816376,8.111237,4.4766693,sit
-1.0677795,6.650131,6.7493286,sit
2.2102509,8.268341,4.3814545,sit
2.2602386,8.163605,4.379074,sit
2.1864471,8.287384,4.2457733,sit
2.224533,8.1683655,4.4457245,sit
2.2673798,8.165985,4.3362274,sit
2.2530975,8.201691,4.3171844,sit
2.3316498,8.125519,4.3885956,sit
1.986496,8.52066,3.9434662,sit
2.1459808,8.158844,4.3766937,sit
2.024582,8.301666,4.167221,sit
2.3054657,8.185028,4.4314423,sit
2.2007294,8.227875,4.3481293,sit
2.3554535,7.8922424,4.3171844,sit
1.8270111,8.663483,3.614975,sit
2.288803,8.182648,4.2719574,sit
2.2911835,8.165985,4.398117,sit
2.2078705,8.26358,4.3481293,sit
2.2959442,8.158844,4.405258,sit
2.2983246,8.118378,4.390976,sit
2.1864471,8.239777,4.198166,sit
2.300705,8.173126,4.3290863,sit
3.445855,-7.7470384,4.52145,sit
2.0555267,8.2612,4.133896,sit
1.7913055,8.475433,4.03154,sit
3.4422636,-7.5968018,4.63278,sit
2.236435,8.211212,4.326706,sit
2.2697601,8.182648,4.4123993,sit
2.0412445,8.306427,4.174362,sit
2.0840912,8.182648,4.5290375,sit
2.2602386,8.156464,4.3671722,sit
3.727772,-7.644686,4.5435963,sit
2.1816864,8.173126,4.462387,sit
2.2221527,8.285004,4.2219696,sit
2.3697357,8.027924,4.4338226,sit
2.0364838,8.506378,4.1172333,sit
2.2340546,8.208832,4.5814056,sit
1.8293915,8.5159,3.6959076,sit
2.2340546,8.239777,4.2719574,sit
1.8793793,8.285004,4.3552704,sit
1.9722137,8.358795,4.0410614,sit
2.0531464,8.339752,4.2219696,sit
1.967453,8.163605,4.500473,sit
1.967453,8.439728,4.1172333,sit
1.8936615,8.51828,3.788742,sit
2.1483612,8.089813,4.48143,sit
2.191208,8.19693,4.3814545,sit
1.838913,8.603973,3.653061,sit
2.0222015,8.3159485,4.107712,sit
1.9341278,8.38974,4.083908,sit
3.5865142,-7.6243353,4.633379,sit
3.4644098,-7.671621,4.548983,sit
2.179306,8.175507,4.3481293,sit
3.6104562,-7.925406,4.3209357,sit
1.9841156,8.265961,4.5361786,sit
2.1436005,8.19931,4.48143,sit
2.2864227,8.189789,4.35289,sit
2.243576,8.251678,4.383835,sit
2.2530975,8.213593,4.3885956,sit
3.3662477,-7.5525093,4.712986,sit
2.191208,8.346893,4.262436,sit
2.4459076,8.230255,4.1815033,sit
1.9531708,8.361176,4.0172577,sit
2.2697601,8.137421,4.345749,sit
2.2840424,8.187408,4.398117,sit
2.3173676,8.13266,4.2933807,sit
2.3221283,8.177887,4.364792,sit
-8.8992,2.7725067,3.1002197,sit
2.3173676,8.137421,4.4719086,sit
1.8746185,8.556366,3.7411346,sit
3.5314474,-7.785944,4.3885717,sit
2.1364594,8.249298,4.152939,sit
2.2316742,8.13504,4.3124237,sit
2.0674286,8.308807,4.1886444,sit
2.3411713,8.094574,4.519516,sit
2.2507172,8.204071,4.319565,sit
2.224533,8.294525,4.3243256,sit
2.2483368,8.19693,4.2457733,sit
1.8365326,8.477814,3.9863129,sit
2.6244354,8.030304,4.236252,sit
2.8600922,8.534943,4.4600067,sit
3.7894228,-7.5351515,4.4753613,sit
2.1388397,8.251678,4.2457733,sit
1.8365326,8.639679,3.6483002,sit
3.526659,-7.6494746,4.506486,sit
2.2840424,8.170746,4.2671967,sit
2.2673798,8.239777,4.321945,sit
2.3316498,8.111237,4.3957367,sit
1.9008026,8.230255,4.338608,sit
2.0460052,8.3802185,4.012497,sit
2.2507172,8.26358,4.3505096,sit
2.4197235,8.142181,4.4076385,sit
2.255478,8.25882,4.345749,sit
2.2126312,8.237396,4.2005463,sit
2.2530975,8.215973,4.4790497,sit
2.2150116,8.237396,4.257675,sit
2.2292938,8.13266,4.3933563,sit
1.7246552,8.304047,4.212448,sit
1.8222504,8.401642,3.9982147,sit
2.3625946,8.177887,4.3243256,sit
2.0483856,8.501617,4.0672455,sit
1.8555756,8.330231,4.212448,sit
2.2721405,8.187408,4.3885956,sit
2.2745209,8.218353,4.3481293,sit
2.2459564,8.19455,4.3243256,sit
2.3697357,8.099335,4.462387,sit
2.2911835,8.227875,4.2719574,sit
1.8151093,8.5159,3.8815765,sit
2.0983734,8.289764,4.250534,sit
2.2292938,8.213593,4.2291107,sit
1.8412933,8.506378,3.974411,sit
2.160263,8.334991,4.2790985,sit
2.262619,8.246918,4.2457733,sit
2.20549,8.235016,4.4338226,sit
3.7666779,-7.6704235,4.4196963,sit
2.2935638,8.249298,4.2838593,sit
3.3842041,-7.824251,4.324527,sit
2.1364594,8.251678,4.2338715,sit
2.3173676,8.204071,4.3885956,sit
3.5248635,-7.7506294,4.321534,sit
-8.915863,2.839157,3.0978394,sit
1.6246796,8.656342,3.6697235,sit
2.224533,8.173126,4.2219696,sit
2.0150604,8.182648,4.307663,sit
2.1935883,8.173126,4.3362274,sit
1.7579803,8.499237,3.936325,sit
2.3863983,8.044586,4.3505096,sit
2.1674042,8.282623,4.217209,sit
1.8793793,8.606354,3.7220917,sit
2.2983246,8.220734,4.429062,sit
3.41892,-7.645883,4.5687356,sit
2.255478,8.19455,4.4195404,sit
2.2197723,8.19455,4.231491,sit
2.3316498,8.111237,4.340988,sit
2.2578583,8.215973,4.398117,sit
2.2126312,8.1683655,4.398117,sit
2.0102997,8.38736,4.148178,sit
-8.877777,2.7701263,3.0883179,sit
2.319748,8.13028,4.3624115,sit
2.2269135,8.185028,4.3171844,sit
2.2745209,8.227875,4.3052826,sit
2.2530975,8.163605,4.1767426,sit
3.3345244,-7.9116397,4.326921,sit
2.2840424,8.280243,4.3290863,sit
2.3126068,8.19931,4.274338,sit
1.8889008,8.349274,4.3052826,sit
1.8889008,8.280243,4.314804,sit
2.224533,8.187408,4.314804,sit
2.2221527,8.235016,4.3481293,sit
1.9174652,8.246918,4.3933563,sit
1.8984222,8.537323,3.6744843,sit
2.0412445,8.39212,4.0291595,sit
1.8151093,8.482574,4.019638,sit
1.9412689,8.285004,4.257675,sit
2.2578583,8.008881,4.3124237,sit
2.0817108,8.365936,4.1886444,sit
1.9936371,8.384979,4.129135,sit
-1.0273132,6.809616,6.718384,sit
1.8270111,8.601593,3.7506561,sit
2.2483368,8.268341,4.250534,sit
1.8103485,8.45401,4.0624847,sit
2.2911835,8.146942,4.4719086,sit
2.3625946,8.19693,4.302902,sit
2.107895,8.337372,4.262436,sit
2.2221527,8.13504,4.3576508,sit
2.1483612,8.337372,4.148178,sit
